views,likes,dislikes,comments
308194,2440,863,292
390587,5646,142,261
366276,5118,455,965
178313,5299,947,1648
512487,3295,316,392
133520,1063,75,181
2054642,57136,1837,7779
1477376,76541,14896,9415
349480,5738,153,989
338303,5425,474,774
678549,22995,205,3780
243603,19699,665,1189
52589,3186,24,1926
1798075,11102,1146,1507
120081,5452,58,706
84356,4691,517,854
398798,20431,264,2314
297330,1793,438,291
127275,1695,389,511
2911773,69418,873,3653
321399,13183,101,1651
176986,7027,129,1453
1946817,31222,1594,36174
975054,17447,1124,981
280205,2946,435,1887
51179,3167,198,1254
82872,1284,64,1208
369920,3107,379,850
761757,18367,1143,1357
313108,2161,208,434
86858,4627,85,1282
554304,67861,415,3779
676505,6268,514,1079
56927,745,23,225
716441,63957,807,5850
473903,20078,594,1885
31148,780,38,310
99293,2233,74,587
151963,444,91,86
108184,5297,112,307
402434,16243,788,3822
2027681,183643,2109,13886
1679778,62974,3118,15169
1013484,37078,521,5479
1525990,79064,1115,3823
554068,18314,1931,5965
215323,804,93,697
84529,1152,23,199
422228,14042,144,1491
635975,27249,2013,4609
628953,4216,291,770
778993,6231,486,1034
290659,1927,117,662
583445,4777,315,750
1041731,6773,525,5807
367853,6949,132,1328
681211,19416,787,3662
391872,2805,227,399
207027,8667,586,563
1582046,94792,809,12065
5472624,145364,2253,7770
1427412,9684,1304,5279
1073444,4241,863,2551
184995,1546,30,61
296673,33621,257,24534
912240,5638,223,1127
244386,1094,146,137
852766,11817,616,0
81246,413,63,70
374840,2643,356,1123
87773,1053,119,231
230596,8271,144,2564
2906074,32718,10453,12684
678237,4364,1889,572
315093,2156,93,81
129985,861,78,473
792351,2975,688,1039
162700,5915,154,1380
3658036,123137,10987,7631
179815,8016,703,1633
1323878,35699,997,14187
110860,153,48,231
67381,573,54,209
791826,5882,586,1290
1052192,14146,933,5561
719468,9295,182,477
448156,7565,129,1076
281679,14340,179,3510
178115,5171,64,894
223558,2158,595,780
382226,4657,145,318
316582,7760,121,1387
1170960,86824,1297,7324
229375,3066,415,184
224906,4200,204,815
1251856,12512,451,1319
1648215,27516,683,3769
46567,717,42,140
769579,39357,660,8788
331877,19217,341,2057
107659,1212,94,320
264849,6907,1321,2137
23181,1940,30,235
235207,8930,306,1394
124460,1914,101,478
545246,6746,193,319
219894,6669,85,396
443809,2173,543,201
2649856,109043,2317,10142
172037,1051,148,223
372192,2777,202,236
1496759,46165,1386,22586
915030,33674,1169,5177
196620,6630,84,709
411639,12812,200,1825
1191434,30991,4388,10018
1782907,51424,1686,7335
380515,13287,194,2215
2646480,212162,2645,15456
818814,32183,429,1809
650845,3981,336,767
638607,45737,712,8215
72948,525,57,97
360388,1588,178,693
299963,7023,144,0
2229770,97506,1661,4456
848668,6789,549,1196
195616,8436,637,1106
319920,1713,395,210
472555,1372,212,1095
689260,5460,443,594
122361,1493,84,277
134673,1096,83,201
127987,819,87,550
677917,9769,213,1716
922111,9082,774,3138
124072,807,92,110
264365,648,164,329
1019776,34821,2598,5697
476852,15107,169,1634
474460,3065,262,341
246286,4615,179,1025
286763,2482,170,578
145807,1219,118,377
328397,34181,176,2523
110805,6849,94,1576
73559,415,53,77
119739,722,94,140
98578,4456,82,1085
62790,1939,114,345
138332,1985,110,471
312432,9332,274,1977
300594,3262,507,178
448486,3635,320,756
1262663,7565,664,6297
780311,20986,868,4010
355004,11085,193,3247
62266,282,23,107
357197,2288,141,719
122593,1945,90,340
922504,5493,492,535
109344,1145,43,280
133143,1209,87,257
162792,11364,165,1172
523984,20738,281,5109
1838570,11700,1556,6124
362750,19622,502,1036
1786736,103776,898,12693
5940664,152947,2449,8140
74273,2268,25,404
208463,2582,160,621
398545,12047,1986,2554
397037,40604,354,29039
284371,13310,2448,5838
968153,5465,2881,849
184125,16192,58,1179
173438,1403,164,270
336898,2370,66,102
290475,7007,120,1012
1695409,7678,330,1486
1234219,4847,969,2931
106175,3200,25,176
1162130,7148,525,921
403961,2752,377,1162
29914,2323,17,343
674934,32556,868,2548
921773,3241,788,1109
1038948,32100,1075,5585
627281,40220,1087,5637
811418,29740,469,3561
1410845,42290,2312,6452
129512,5408,61,629
557500,5162,1033,0
672845,4225,316,528
446880,2991,369,814
369941,4218,317,1451
483224,13166,90,414
263367,7865,116,808
1542951,36774,5937,12255
448255,20369,762,6487
636469,17957,313,2562
1326048,43840,671,2360
318041,1742,410,142
716086,5706,478,1035
115847,836,85,53
317620,5064,450,1832
1211918,23882,634,3298
175218,849,94,171
2087148,55730,2192,7864
188812,914,98,172
713197,77989,390,10259
446570,3203,293,346
464654,1859,244,790
2752835,23973,1787,2537
389997,1788,255,269
144910,514,40,191
279834,2825,245,1897
2893428,221983,2832,15961
330038,11848,1522,1716
156917,476,26,55
73006,2852,16,225
61181,570,29,87
2505292,104867,1961,4699
302960,1605,79,0
78562,639,111,461
593696,1560,260,1154
233387,1778,141,344
270939,15738,158,2721
72085,447,70,85
196100,1332,126,243
608625,5943,556,1028
62623,2257,222,276
99939,1764,163,1021
761128,4911,226,1184
45205,354,15,41
179534,791,99,154
69063,633,40,126
596801,42694,791,2505
15276,130,2,5
292860,17526,317,629
823414,10907,252,1839
56313,1631,76,144
620579,55086,331,3266
172028,13022,146,1572
229360,7828,284,1158
459575,44882,387,31749
115915,674,87,188
26099,2107,6,122
136161,1642,88,290
97050,555,33,122
132177,3728,38,501
57144,3052,67,653
321782,23684,103,1437
172250,3666,63,732
79502,347,30,64
403007,13969,425,1557
177933,997,217,199
1452383,8104,741,680
21739537,549875,16991,41068
469993,2673,774,4346
975127,19227,1032,8158
704989,11282,520,2430
502360,2674,585,2033
1193974,77227,363,3471
1398355,18889,939,7865
688867,18865,286,1925
582599,11147,190,974
1102513,22878,481,2143
674907,7110,664,4478
2739768,53008,2896,8306
784518,15792,644,598
830421,18047,472,0
1098469,6727,1012,1755
508470,7178,1030,4036
680965,35085,185,4162
117162,4781,82,684
182925,5578,57,496
1029554,34806,580,4093
1147085,59330,1995,8062
423184,26338,266,4531
908705,5245,389,988
529521,4035,906,499
123318,1380,118,161
343044,11457,140,1012
397760,7729,187,1016
922412,38913,431,5655
1236458,8332,766,1249
363592,2252,229,202
186176,5408,334,794
276878,14674,1708,2869
128561,957,67,84
399575,13462,362,989
1156498,8386,709,1359
219782,7716,174,1750
135550,308,53,88
121651,426,69,80
324993,2038,124,0
234171,1323,122,485
257196,30790,135,2031
165402,824,142,509
335944,5311,275,949
836409,19288,151,611
411018,1927,475,258
795647,4250,556,1056
197185,8018,78,0
573054,3574,360,371
608226,5174,1093,5826
361878,2145,217,202
161996,20185,74,878
983218,92846,429,16264
177986,3613,91,750
641826,28399,1253,1834
67463,6273,58,1123
651204,61015,679,9932
255330,1143,219,155
470761,5412,472,987
269050,738,212,502
101104,2285,112,238
241855,8398,776,465
739673,7762,603,2038
460230,5146,639,267
661982,83418,7123,8955
565375,16420,858,5545
525127,1490,755,361
174092,1712,191,215
1548781,128639,2164,15858
44417,756,14,68
1719191,51972,830,2634
503861,19680,341,5518
106845,4733,55,427
167590,1104,186,129
622646,24402,986,7885
272401,1859,216,305
224124,7770,275,1260
23758250,587326,18799,43728
943101,12429,661,2584
739537,3234,757,2446
662870,3316,1089,5272
438969,28548,235,5236
1160527,21470,1254,8877
840419,14085,369,3243
1009403,9219,923,5916
836094,21040,330,2116
1375741,25326,553,2278
1479645,19299,975,7968
512912,22141,268,1648
714780,4509,331,744
3234481,56500,3289,8767
973793,18510,757,695
861894,7403,438,1108
352434,7806,830,3930
87838,233,36,112
89578,1170,88,125
928098,8291,638,1412
1016504,19676,533,0
910921,41152,217,4747
138689,5165,88,747
380346,2021,500,200
652990,8086,1221,4514
89822,455,76,65
153102,2159,298,514
488811,12928,133,0
1051583,21481,1199,6932
210384,5952,61,520
1154481,6918,1041,1785
685441,18560,619,1265
823874,7573,732,1247
466614,2809,329,355
493963,28411,296,4726
714712,4844,1159,608
1250836,62441,2090,8399
491697,1384,398,215
114207,11235,69,1065
348604,2377,245,650
141120,6321,800,691
320512,2103,225,269
368253,16745,2105,3306
136761,1839,73,151
386664,12252,151,1020
66105,5738,46,732
165832,1050,109,383
33789,1331,50,102
228867,18110,210,4241
566298,7200,683,1556
81757,520,66,74
44597,730,16,131
1111724,42030,495,5979
456727,8202,212,1066
731233,34047,1121,1905
355195,4127,764,285
174042,2830,245,436
39696,780,20,83
173420,5975,87,383
741128,5671,1219,6226
51307,2233,31,553
1685955,90041,465,3827
274597,6417,286,995
134789,4342,153,1268
177274,3517,140,659
389795,39342,336,2550
343115,5024,101,352
520066,4004,422,1265
81912,602,72,122
993055,55905,725,11566
293424,3467,210,57
265034,1395,276,531
1516745,8936,849,1301
254255,1732,46,333
395266,2379,246,260
839166,31236,1435,2010
369363,2693,278,1349
663401,6037,1197,1375
665541,36613,402,6701
26972785,637211,21687,47493
1693753,22644,804,5341
453753,26818,437,7277
495265,9135,243,1715
324143,1318,117,992
906806,3738,943,2809
301908,12692,3842,2276
459951,21541,3909,4714
205178,9507,432,1047
810427,3910,1418,6187
542811,9529,354,0
1370767,11887,1301,7713
104400,5003,271,646
2121818,104934,609,4251
1358408,23950,1555,9563
703880,4242,363,744
387856,2608,497,377
427607,13468,1511,1904
58467,303,75,84
640951,26071,334,1895
2850286,115416,1858,4925
79079,1258,120,191
65500,1293,10,165
1855095,29848,691,2485
865431,7111,484,1398
85807,272,37,94
119071,2282,16,76
745443,6185,375,987
98707,698,48,58
434989,5304,550,2210
626474,47262,1460,3469
124117,2272,57,443
493464,4593,461,4841
913464,68956,849,18167
578939,36603,670,6872
468051,2751,325,322
565545,10530,1137,4937
169540,1144,334,201
419275,31910,858,2390
282033,16177,218,6180
3746412,60641,3864,9276
3674199,346714,4015,27218
1003307,25190,932,1524
96853,1766,100,822
393156,3425,302,614
402517,4615,571,196
249817,4923,235,987
196937,11310,107,1945
319332,1428,252,291
128469,728,156,178
1265854,22735,938,774
1475995,25519,1512,8199
324268,3407,143,201
656729,5997,678,933
764887,18075,184,0
151903,5490,97,772
310180,2185,172,360
177687,17914,34,1760
288527,22522,80,2392
332537,24623,333,5653
102598,1090,10,81
83527,2611,49,419
277772,5048,343,298
1149633,168875,710,18003
4215418,119122,2114,3542
1098963,8546,1985,1924
737908,11891,218,1661
1177044,48385,1062,12714
805646,4083,490,2041
765358,11685,381,1904
956917,40251,481,5281
465934,15299,757,2815
2812130,38327,1940,5799
693152,2080,219,1342
545856,30347,281,2408
797255,40018,498,7314
483054,5194,152,809
1118657,14662,620,0
2322152,28103,1023,6559
757997,20354,16073,5803
738815,6432,382,5874
372738,14077,307,1219
601504,26016,4616,5307
82044,261,26,84
64483,117,27,201
29858402,680616,24496,50778
802249,6421,573,1145
630676,3712,321,725
887217,7131,566,1186
49833,1137,12,173
372454,1902,453,225
333927,5197,426,1584
1014021,4023,1057,2979
61006,377,59,37
76360,1045,87,122
598461,9210,559,3993
1636299,13449,1547,8840
436041,16998,3191,16819
223005,3472,666,1476
914755,4193,1607,6713
455875,2477,359,436
199216,3145,21,117
590268,12170,191,1730
334038,6329,286,444
14888,1771,5,82
112754,3213,76,486
2422271,114826,713,4522
133723,5860,329,764
1472075,25184,1688,9894
427778,4157,601,178
842195,17314,2368,13887
101218,530,52,123
135315,6644,60,1590
760475,37238,1083,12002
718234,28079,370,1966
733632,78461,1447,4151
146037,827,127,84
4200729,142257,2691,5830
497835,23437,328,8620
631962,40682,1258,3208
291512,3026,358,1832
194030,2680,58,110
1473432,9216,693,1317
553659,8354,412,994
505662,5428,383,867
224356,4502,289,1630
179226,1296,165,440
133150,6597,164,1249
196729,20502,107,2197
117077,693,59,321
3733713,359890,2487,32421
795995,12592,709,0
699885,13998,238,2135
4837355,140144,6439,16939
1389797,17538,383,2213
2015114,65452,1096,4958
1075186,47775,1166,4319
414859,15246,315,2066
1414806,9991,2556,2383
197959,1451,98,1176
428548,17438,1554,2644
429983,12618,413,3202
1393678,49757,752,6230
1345929,7597,715,3088
1387396,53481,1279,14074
73828,232,38,94
193323,1390,393,1165
913204,12635,459,2035
752524,4870,382,688
578237,17340,908,3329
805546,6317,518,1087
977200,7438,568,956
426046,5268,364,2530
4243147,49342,2695,7199
795306,4371,504,1078
1169490,7728,541,7282
73868,992,79,122
296753,21079,256,1405
115935,166,40,249
37672,628,6,117
347201,11264,1395,2290
874378,2372,262,1493
85417,5847,348,326
918652,42666,582,7936
499600,10262,369,704
2549961,3124,291,201
117189,13147,243,1779
444446,5045,874,295
121332,13585,294,2203
252543,4424,219,949
118054,4173,490,518
762085,5798,574,1954
130161,1583,44,175
149709,9157,152,919
430459,2256,633,580
1003044,23443,21676,7390
493566,6656,489,2341
137681,689,120,126
236878,4900,28,233
198004,16834,37,880
187684,1666,39,0
374026,4905,1051,2033
659439,27655,4905,5513
32582944,711815,26632,53025
92184,6275,51,1245
1645571,115307,4604,24455
44303,834,18,59
1172990,4444,1203,3286
239150,5555,174,622
68942,787,45,280
86795,702,83,375
110250,668,64,413
1992003,131192,3717,6244
21898,2438,7,106
4791237,431900,3350,36972
615978,11920,367,1786
1046436,30027,854,4941
2291019,24381,1852,0
231338,6462,67,717
1178807,19024,357,2773
788757,23539,528,2816
2834039,79295,1545,5996
5963509,157769,7782,19010
744480,3340,907,2242
88966,247,62,85
1625109,19196,430,2335
1121129,8261,706,1449
564989,4752,216,1425
375638,3909,259,981
440798,2511,181,1921
1292396,54887,1573,4748
686176,4399,362,919
660781,16646,560,3900
47061,493,209,49
769935,6015,508,1423
858773,24299,5097,3902
39745,151,21,178
401186,2703,411,404
80804,516,66,90
537316,20038,562,3889
175571,1084,536,201
95198,814,28,173
219401,3388,52,128
74124,2536,28,770
127968,3793,73,918
1484980,139339,9059,3570
285679,22934,503,3115
1644899,10860,2947,2642
203471,18989,467,2601
35764,613,44,70
752715,26238,351,1267
89485,644,62,54
1584559,24670,1949,7024
531456,8921,396,375
402615,2318,991,806
1506286,52130,812,6519
270869,10485,162,355
323440,17370,220,2710
461789,3273,197,667
223933,3262,188,1301
1711522,8948,836,3455
312209,2333,58,233
151929,625,144,87
61505,602,294,703
239974,3482,760,3374
139661,2289,197,999
208492,9668,100,1654
426943,17835,377,1615
71581,1123,21,79
225538,4692,202,952
69379,1005,13,85
574335,4655,457,1032
688120,76158,203,5218
634022,18309,967,3536
314780,1772,119,0
167227,1065,25,79
67104,3583,339,507
84947,2772,59,243
149294,1324,118,150
308566,2948,405,158
174690,1542,708,590
142610,986,73,238
108133,2341,358,630
5021728,370063,5908,49744
2901230,59942,1520,8886
5440275,424772,2239,23070
2002355,23217,1242,2784
2423167,36999,1286,6037
837186,31782,226,1959
253661,4096,726,1348
1504180,38025,1199,6158
5505734,476666,3857,39784
3007957,31026,2434,0
792915,10699,1678,7845
564419,3990,2130,1769
1565455,31465,1661,42598
584237,52373,312,2753
548376,16221,465,1703
167002,355,82,136
1482705,21865,418,3148
313007,7619,86,815
292072,2957,481,1360
232763,8580,83,689
146988,726,82,293
116682,2750,25,257
819987,4830,390,743
462130,3164,325,994
1104669,7697,717,1297
171600,1044,518,1269
114290,4989,78,317
266418,2986,133,465
328407,9615,192,2295
126714,918,60,101
745964,13228,261,1688
200573,12224,216,429
3444961,88712,1859,6819
885523,25595,566,3158
730743,15513,716,0
1164234,5634,591,701
167531,3052,112,446
251530,2792,254,383
298734,1686,100,0
484556,2628,479,335
438896,6433,580,1581
6691519,167702,8679,20226
609469,3043,225,2223
36268,270,24,42
714617,14658,545,1139
931318,3956,1042,2471
489316,2998,111,296
1825021,20719,480,2482
222907,22527,83,3732
182086,531,37,137
132844,625,39,367
164996,730,104,85
248234,16746,204,4208
964842,6987,453,1941
745973,29113,380,4107
138649,5311,54,482
110923,1929,116,558
757841,23298,692,4329
317692,5356,1141,1917
517257,4637,318,1105
891888,5333,367,1073
496061,4803,466,1729
149422,10386,40,1324
196607,4143,66,1357
355697,1665,352,339
1389279,57903,1752,4964
184040,2145,1725,202
178755,3481,1109,2545
84872,520,60,68
538462,5646,1305,5263
1065072,27476,6837,4442
266694,1392,697,249
1053879,32214,458,1534
73019,1294,18,211
3996062,18338,1443,2045
186676,5433,616,871
5885017,223403,6881,24311
7146248,438665,8487,57007
5223456,74974,2272,11234
875109,27397,1339,3435
774843,41597,801,6737
2174156,47370,1077,4329
6908017,487408,2676,25677
1475929,23379,679,2962
2484893,170537,9553,14254
3381903,46986,1702,7672
487675,4649,694,1576
952616,34111,245,2045
528340,16419,201,1754
171616,6057,87,549
3703259,187800,4620,19264
271454,12686,627,3827
1386828,10332,873,1750
661476,13628,183,626
117344,281,51,102
606115,11834,391,3176
319198,6674,69,669
95170,1470,21,466
788857,5097,383,818
1137537,76157,808,3722
1048657,7903,661,1579
74110,301,60,56
438097,7392,134,1221
472202,3777,619,1618
5708085,487038,3979,40614
391626,1961,451,161
95022,1111,89,114
284565,4168,1595,3647
179392,6052,161,953
125220,976,62,155
672626,18352,536,1877
1912933,34982,1953,47195
211644,3343,191,1060
3278497,33230,2613,0
573798,23999,131,740
96238,981,42,399
345117,5569,348,932
430055,18754,2291,3371
88280,473,9,246
724509,7358,594,1618
156531,3200,48,193
464369,2881,67,343
352886,7625,150,1944
141913,5757,86,349
669269,3809,449,1210
422489,37884,86,2358
384152,3579,179,578
231026,8073,447,558
260619,1419,769,1778
102981,579,119,140
249315,1391,47,0
237199,5430,271,3097
936851,16197,339,1896
165586,673,120,69
516945,7717,482,347
150507,6005,53,1290
73465,786,18,284
468639,5722,734,435
341902,3403,325,442
287291,22569,237,4666
249327,1522,33,54
249470,1228,249,276
31434,831,4,132
369887,10188,204,2420
269736,25084,101,4057
106386,3372,97,348
173335,3567,45,162
137803,1986,45,127
459191,6813,1468,2282
6904550,203804,3523,23756
10997686,336017,13271,35648
8197747,482424,9896,62519
1943162,51543,2860,5746
6562245,82211,2667,12564
1160753,14083,567,1823
597669,29781,71617,55110
1036955,10144,1295,2780
177811,3739,77,340
2855891,57762,1332,5119
4967959,254483,16000,20145
1204570,57785,1285,8326
1366252,100092,290,2427
290941,1763,62,0
587708,70499,590,5614
173776,3346,88,546
1259416,9194,822,1751
786735,25214,674,14935
106858,256,57,98
446635,17721,1091,5203
1304680,9469,997,2033
613540,17950,222,1895
78696,379,60,83
380177,8061,158,1023
84315,1087,57,131
839245,17954,232,741
774978,5074,439,1173
1012489,35454,257,2108
443819,10111,102,369
563237,6568,632,1306
639112,7924,732,1191
947005,44047,17456,13579
359844,1692,454,222
6561784,572003,9806,57839
149818,10138,68,837
4409251,210208,7331,22217
210208,6855,98,604
818914,14792,485,3637
474404,8815,193,2107
